ID,Title,Call_Number
15740,psychosexual development in health and disease the proceedings of the thirtyeighth annual meeting of the american psychopathological association held in new york city june 1948,BF692:Psychology of Sex. Sexual Behavior
15741,apa handbook of sexuality and psychology,BF692:Psychology of Sex. Sexual Behavior
15742,apa handbook of sexuality and psychology,BF692:Psychology of Sex. Sexual Behavior
15743,oedipus in evolution a new theory of sex,BF692:Psychology of Sex. Sexual Behavior
15744,sex and gender issues a handbook of tests and measures,BF692:Psychology of Sex. Sexual Behavior
15745,the currency of desire libidinal economy psychoanalysis and sexual revolution,BF692:Psychology of Sex. Sexual Behavior
15746,the sex game,BF692:Psychology of Sex. Sexual Behavior
15747,the sex game,BF692:Psychology of Sex. Sexual Behavior
15748,biological determinants of sexual behaviour,BF692:Psychology of Sex. Sexual Behavior
15749,female sexuality,BF692:Psychology of Sex. Sexual Behavior
15750,the psychology of sex and gender,BF692:Psychology of Sex. Sexual Behavior
15751,sex the facts the acts and your feelings,BF692:Psychology of Sex. Sexual Behavior
15752,female sexuality new psychoanalytic views by janine chasseguetsmirgel with cj luquetparat and others foreword by frederic wyatt,BF692:Psychology of Sex. Sexual Behavior
15753,sexuality and mind the role of the father and the mother in the psyche,BF692:Psychology of Sex. Sexual Behavior
15754,childhood sexual learning the unwritten curricula,BF692:Psychology of Sex. Sexual Behavior
15755,psychologie et sexualité colloque international de sexologie toulouse septembre 1975,BF692:Psychology of Sex. Sexual Behavior
15756,actes colloque international de langue française psychologie et sexualité toulouse 11 12 et 13 septembre 1976 i e 1975,BF692:Psychology of Sex. Sexual Behavior
15757,crossing the line the power of sexual thoughts,BF692:Psychology of Sex. Sexual Behavior
15758,gender differences their ontogeny and significance,BF692:Psychology of Sex. Sexual Behavior
15759,sexual behavior and personality characteristics with contributions by clifford r adams and others,BF692:Psychology of Sex. Sexual Behavior
15760,freud and human nature,BF692:Psychology of Sex. Sexual Behavior
15761,the mermaid and the minotaur sexual arrangements and human malaise,BF692:Psychology of Sex. Sexual Behavior
15762,la formation du lien sexuel,BF692:Psychology of Sex. Sexual Behavior
15763,the sexual bond translated from the french by john a kay,BF692:Psychology of Sex. Sexual Behavior
15764,sex and personality,BF692:Psychology of Sex. Sexual Behavior
15765,testosterone rex myths of sex science and society,BF692:Psychology of Sex. Sexual Behavior
15766,cuando perdí aquello,BF692:Psychology of Sex. Sexual Behavior
15767,sexual images of the self the psychology of erotic sensations and illusions,BF692:Psychology of Sex. Sexual Behavior
15768,the bourgeois experience victoria to freud,BF692:Psychology of Sex. Sexual Behavior
15769,the bourgeois experience victoria to freud,BF692:Psychology of Sex. Sexual Behavior
15770,the bourgeois experience victoria to freud,BF692:Psychology of Sex. Sexual Behavior
15771,the mysticism of sex and happiness,BF692:Psychology of Sex. Sexual Behavior
15772,evolution and human sexual behavior,BF692:Psychology of Sex. Sexual Behavior
15773,sex in psychotherapy sexuality passion love and desire in the therapeutic encounter,BF692:Psychology of Sex. Sexual Behavior
15774,zur sozialpsychologie der geschlechtspräferenzen peter heinrich,BF692:Psychology of Sex. Sexual Behavior
15775,sex and selfrespect the quest for personal fulfillment,BF692:Psychology of Sex. Sexual Behavior
15776,human sexuality across the life span implications for nursing practice,BF692:Psychology of Sex. Sexual Behavior
15777,males and females,BF692:Psychology of Sex. Sexual Behavior
15778,speculum de lautre femme luce irigaray,BF692:Psychology of Sex. Sexual Behavior
15779,the dynamics of infidelity applying relationship science to psychotherapy practice,BF692:Psychology of Sex. Sexual Behavior
15780,the human ground,BF692:Psychology of Sex. Sexual Behavior
15781,sexuality self survival introductory essay by peter marin,BF692:Psychology of Sex. Sexual Behavior
15782,the sexual revolution,BF692:Psychology of Sex. Sexual Behavior
15783,the sexual revolution,BF692:Psychology of Sex. Sexual Behavior
15784,the difference between a man and a woman,BF692:Psychology of Sex. Sexual Behavior
15785,the fear of women,BF692:Psychology of Sex. Sexual Behavior
15786,gay straight and the reason why the science of sexual orientation,BF692:Psychology of Sex. Sexual Behavior
15787,excesses eros and culture,BF692:Psychology of Sex. Sexual Behavior
15788,the development of sex differences edited by eleanor e maccoby with contributions by roy g dandrade and others,BF692:Psychology of Sex. Sexual Behavior
15789,the psychology of sex differences,BF692:Psychology of Sex. Sexual Behavior
15790,riddles of eros exploring sex psyche and culture,BF692:Psychology of Sex. Sexual Behavior
15791,masculinity and femininity in the mmpi2 and mmpia,BF692:Psychology of Sex. Sexual Behavior
15792,love and will,BF692:Psychology of Sex. Sexual Behavior
15793,love and will,BF692:Psychology of Sex. Sexual Behavior
15794,love and will,BF692:Psychology of Sex. Sexual Behavior
15795,love against hate,BF692:Psychology of Sex. Sexual Behavior
15796,love against hate,BF692:Psychology of Sex. Sexual Behavior
15797,love against hate,BF692:Psychology of Sex. Sexual Behavior
15798,sex research new developments contributions frank a beach and others,BF692:Psychology of Sex. Sexual Behavior
15799,sexual signatures on being a man or a woman,BF692:Psychology of Sex. Sexual Behavior
